"","plantID","level","block","trmtUHURU","year","BA","height","woodystems","fruits","binfruits","fruitsnext6mo","binfruitsnext6mo","binsurnext6mo","BM","BMnext6mo","sclass1","sclass2","season","timepoint"
"5142",573,"C",3,"MEGA","13w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","D","3"
"5143",574,"C",3,"MEGA","13w",359.0089562,290.5,1,8,1,9,1,1,47.3518787163187,42.5573810310804,"3","3","D","3"
"5144",575,"C",3,"MEGA","13w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","D","3"
"5145",576,"C",3,"MEGA","13w",18.32247521,120.5,1,0,0,0,0,1,13.0731657930787,16.1053645798582,"2","2","D","3"
"5146",577,"C",3,"MEGA","13w",98.87251815,272.2,1,3,1,16,1,1,30.1257640739794,33.5354688706706,"3","3","D","3"
"5147",578,"C",3,"MEGA","13w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","D","3"
"5148",579,"C",3,"MEGA","13w",NA,NA,NA,NA,NA,0,0,NA,NA,8.80055815821026,"1","2","D","3"
"5149",580,"C",3,"MEGA","13w",10.75210086,53.4,0,0,0,0,0,1,8.33873909886099,11.8319136226633,"1","2","D","3"
"5150",581,"C",3,"MEGA","13w",NA,NA,NA,NA,NA,0,0,NA,NA,5.41455841201328,"1","1","D","3"
"5151",582,"C",3,"MEGA","13w",NA,NA,NA,NA,NA,0,0,NA,NA,0.903915827835253,"1","1","D","3"
"5152",583,"C",3,"MEGA","13w",NA,NA,NA,NA,NA,0,0,NA,NA,5.99509641021852,"1","1","D","3"
"5153",584,"C",3,"MEGA","13w",52.55287607,190.3,1,1,1,1,1,1,21.6474615629669,24.0611959708808,"3","3","D","3"
"5154",585,"C",3,"MEGA","13w",133.1410108,184.2,1,0,0,0,0,1,29.2054017727777,29.15054999731,"3","3","D","3"
"5155",586,"C",3,"MEGA","13w",31.56955042,182.7,1,1,1,13,1,1,18.0138961712551,17.9557719417605,"3","3","D","3"
"5156",587,"C",3,"MEGA","13w",15.20530844,74.2,1,0,0,0,0,1,10.4481594036641,13.8342409929533,"2","2","D","3"
"5157",588,"C",3,"MEGA","13w",63.61725124,305.3,NA,NA,NA,NA,NA,NA,27.0174513499386,26.5970587207584,"3","3","D","3"
"5158",589,"C",3,"MEGA","13w",42.77623973,152.3,1,0,0,0,0,1,18.761466219131,17.8690590745499,"3","3","D","3"
"5159",590,"C",3,"MEGA","13w",27.80505848,104.6,1,0,0,NA,NA,0,14.3330043080766,14.7515550620888,"2","2","D","3"
"5160",591,"C",3,"MEGA","13w",129.2835277,370,NA,NA,NA,NA,NA,NA,36.5028879406248,41.6279385834967,"3","3","D","3"
"5161",592,"C",3,"MEGA","13w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","D","3"
"5162",593,"C",3,"MEGA","13w",57.41456924,136.7,1,0,0,NA,NA,0,19.9650855987634,20.2994879499183,"3","3","D","3"
"5163",594,"C",3,"MEGA","13w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","D","3"
"5164",595,"C",3,"MEGA","13w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","D","3"
"5165",596,"C",3,"MEGA","13w",21.56514861,31.7,1,0,0,0,0,1,8.83890548779646,10.7764543386039,"2","2","D","3"
"5166",597,"C",3,"MESO","13w",59.31020625,182,1,6,1,17,1,1,22.2064560538893,23.898086144975,"3","3","D","3"
"5167",598,"C",3,"MESO","13w",50.89576448,169,3,0,0,24,1,1,20.5850023569166,25.4648166812914,"3","3","D","3"
"5168",599,"C",3,"MESO","13w",30.7487308,121.8,2,0,0,4,1,1,15.5955310559094,17.3190510993434,"2","3","D","3"
"5169",600,"C",3,"MESO","13w",137.6621553,117.7,7,0,0,32,1,1,25.4312034973931,30.7108963044324,"3","3","D","3"
"5170",601,"C",3,"MESO","13w",2.86521104,26.8,1,0,0,0,0,1,4.25992815689757,4.44835147172907,"1","1","D","3"
"5171",602,"C",3,"MESO","13w",2.516494255,23.8,1,0,0,0,0,1,3.92079205918975,3.41172154522321,"1","1","D","3"
"5172",603,"C",3,"MESO","13w",97.08416653,153.5,5,0,0,5,1,1,24.7307205579813,27.1250322504423,"3","3","D","3"
"5173",604,"C",3,"MESO","13w",0.622113885,5.3,1,0,0,0,0,1,1.48930052146202,1.40419750547114,"1","1","D","3"
"5174",605,"C",3,"MESO","13w",75.85328338,189.3,2,4,1,16,1,1,24.4259347234537,NA,"3","1","D","3"
"5175",606,"C",3,"MESO","13w",99.10601703,133.3,4,0,0,2,1,1,23.755686909933,24.9570951112331,"3","3","D","3"
"5176",607,"C",3,"MESO","13w",24.56010743,52.9,2,0,0,4,1,1,10.9521734395438,12.5348913621819,"2","2","D","3"
"5177",608,"C",3,"MESO","13w",21.56514861,48.2,1,0,0,0,0,1,10.166112017511,8.1043708805597,"2","1","D","3"
"5178",609,"C",3,"MESO","13w",40.60272885,142.3,2,0,0,NA,1,1,18.0243288721487,21.345865079558,"3","3","D","3"
"5179",610,"C",3,"MESO","13w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","D","3"
"5180",611,"C",3,"MESO","13w",NA,NA,NA,NA,NA,0,0,NA,NA,10.5357855782795,"1","2","D","3"
"5181",612,"C",3,"MESO","13w",98.52034562,149.2,1,3,1,8,1,1,24.6176363191761,40.0135814635135,"3","3","D","3"
"5182",613,"C",3,"MESO","13w",NA,NA,NA,NA,NA,0,0,NA,NA,5.19642418911024,"1","1","D","3"
"5183",614,"C",3,"MESO","13w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","D","3"
"5184",615,"C",3,"MESO","13w",11.94590607,72.2,1,0,0,4,1,1,9.55209681450274,11.3721273274041,"2","2","D","3"
"5185",616,"C",3,"MESO","13w",148.9506046,232.3,2,3,1,42,1,1,32.7619877615003,31.3677834610059,"3","3","D","3"
"5186",617,"C",3,"MESO","13w",47.70013644,53.3,2,0,0,4,1,1,13.7036913375649,16.5504618627838,"2","2","D","3"
"5187",618,"C",3,"MESO","13w",9.56622817,111.2,1,0,0,2,1,1,10.244924105287,5.0631517492092,"2","1","D","3"
"5188",619,"C",3,"MESO","13w",22.53189521,106.3,2,0,0,0,0,1,13.4333891179562,6.57204344785013,"2","1","D","3"
"5189",620,"C",3,"MESO","13w",117.203083,89.6,2,0,0,8,1,1,22.0033344791255,22.0172737463053,"3","3","D","3"
"5190",621,"C",3,"MESO","13w",25.1607014,109.2,1,0,0,5,1,1,14.0633177382253,15.9129288647377,"2","2","D","3"
"5191",622,"C",3,"MESO","13w",14.72535163,65.7,1,0,0,0,0,1,9.92543023752289,11.3272022148073,"2","2","D","3"
"5192",623,"C",3,"MESO","13w",NA,NA,NA,NA,NA,0,0,NA,NA,8.79665487400488,"1","2","D","3"
"5193",624,"N",1,"CONT","13w",2.190396938,10.9,0,0,0,NA,NA,NA,2.88420899854026,NA,"1","1","D","3"
"5194",625,"N",1,"CONT","13w",3.596809429,53.5,1,0,0,NA,NA,NA,5.78896871257538,NA,"1","1","D","3"
"5195",626,"N",1,"CONT","13w",52.6610254,51.5,4,0,0,0,0,1,14.0023822754244,14.4617221955795,"2","2","D","3"
"5196",627,"N",1,"CONT","13w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","D","3"
"5197",628,"N",1,"CONT","13w",5.68321965,63.5,1,0,0,0,0,1,7.14125092947501,8.6391750512226,"1","1","D","3"
"5198",629,"N",1,"CONT","13w",79.0117621,229,1,10,1,0,0,1,26.385805491773,24.6157798090137,"3","3","D","3"
"5199",630,"N",1,"CONT","13w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","D","3"
"5200",631,"N",1,"CONT","13w",55.28582606,91.3,1,1,1,0,0,1,17.2294075285295,18.9218390574785,"2","3","D","3"
"5201",632,"N",1,"CONT","13w",7.645379882,91.9,1,0,0,0,0,1,8.92015183355624,12.3117455102356,"2","2","D","3"
"5202",633,"N",1,"CONT","13w",20.83072279,132.7,1,1,1,0,0,1,14.0917773087506,19.092540357542,"2","3","D","3"
"5203",634,"N",1,"CONT","13w",14.93010493,124.5,1,1,1,1,1,1,12.3432421963556,16.8658150954908,"2","2","D","3"
"5204",635,"N",1,"CONT","13w",61.7927713,194,3,1,1,NA,NA,0,22.9975861905791,15.0227718856405,"3","2","D","3"
"5205",636,"N",1,"CONT","13w",17.64098523,66.9,3,0,0,0,0,1,10.6063626420226,11.0160517418122,"2","2","D","3"
"5206",637,"N",1,"CONT","13w",83.96102716,119.6,5,4,1,0,0,1,21.6769964586333,25.3241696821214,"3","3","D","3"
"5207",638,"N",1,"CONT","13w",49.35159315,95.2,8,0,0,NA,NA,0,16.8217872808414,18.4965251148258,"2","3","D","3"
"5208",639,"N",1,"CONT","13w",29.23644663,84.8,4,0,0,0,0,1,13.5890721880728,15.5812154648048,"2","2","D","3"
"5209",640,"N",1,"CONT","13w",NA,NA,NA,NA,NA,1,1,1,NA,14.1218622052713,"1","2","D","3"
"5210",641,"N",1,"CONT","13w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","D","3"
"5211",642,"N",1,"CONT","13w",46.44538433,58.5,5,0,0,0,0,1,14.0110163204524,15.9245440864455,"2","2","D","3"
"5212",643,"N",1,"CONT","13w",9.676183913,76.2,2,0,0,0,0,1,9.06493187349473,11.9854891664139,"2","2","D","3"
"5213",644,"N",1,"CONT","13w",60.53377805,135.2,6,0,0,0,0,1,20.2461211741178,26.0058326077202,"3","3","D","3"
"5214",645,"N",1,"CONT","13w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","D","3"
"5215",646,"N",1,"CONT","13w",15.83370551,100.5,3,1,1,0,0,1,11.7192531694696,13.2877797326881,"2","2","D","3"
"5216",647,"N",1,"CONT","13w",4.791635655,31.3,2,0,0,0,0,1,5.32677531428223,6.75469865701004,"1","1","D","3"
"5217",648,"N",1,"CONT","13w",7.40229915,75.5,3,0,0,0,0,1,8.26394357497959,10.4294971937069,"1","2","D","3"
"5218",649,"N",1,"CONT","13w",4.19096314,31.8,1,0,0,0,0,1,5.12085195184874,6.63283100513621,"1","1","D","3"
"5219",650,"N",1,"CONT","13w",5.725552611,33,3,0,0,0,0,1,5.75374339625497,7.64312581325736,"1","1","D","3"
"5220",651,"N",1,"CONT","13w",9.621127502,36.9,1,0,0,0,0,1,7.10229459136598,6.68471371565288,"1","1","D","3"
"5221",652,"N",1,"CONT","13w",4.374353611,16.1,2,0,0,0,0,1,4.13871673101592,3.65903055380253,"1","1","D","3"
"5222",653,"N",1,"CONT","13w",77.61650226,43.8,9,0,0,0,0,1,15.0995171445212,16.7817963759814,"2","2","D","3"
"5223",654,"N",1,"CONT","13w",11.10364507,14.5,NA,NA,NA,NA,NA,NA,5.45442205843134,NA,"1","1","D","3"
"5224",655,"N",1,"CONT","13w",11.82369811,89.3,2,0,0,3,1,1,10.2194337194461,11.5494688993218,"2","2","D","3"
"5225",656,"N",1,"CONT","13w",20.10902042,29.1,2,0,0,0,0,1,8.39178619938259,10.5673974810472,"1","2","D","3"
"5226",657,"N",1,"CONT","13w",9.240130853,38.5,1,1,1,0,0,1,7.10713629430333,9.85437035364639,"1","2","D","3"
"5227",658,"N",1,"CONT","13w",0.3848451,7.3,NA,0,0,NA,NA,NA,1.41178159788153,NA,"1","1","D","3"
"5228",659,"N",1,"CONT","13w",21.07411768,100.2,3,0,0,1,1,1,12.8801059881376,15.380181431734,"2","2","D","3"
"5229",660,"N",1,"CONT","13w",12.94618917,117,3,0,0,0,0,1,11.5278581301098,13.9149480899332,"2","2","D","3"
"5230",661,"N",1,"CONT","13w",4.599605804,51.3,2,0,0,0,0,1,6.19682328721517,7.75150059450704,"1","1","D","3"
"5231",662,"N",1,"CONT","13w",13.33166258,123,1,0,0,0,0,1,11.8373255487959,6.70063080428374,"2","1","D","3"
"5232",663,"N",1,"CONT","13w",NA,NA,NA,NA,NA,NA,NA,1,NA,18.1772330752587,"1","3","D","3"
"5233",664,"N",1,"CONT","13w",31.66921744,132,2,0,0,0,0,1,16.1784546074216,20.3789659856058,"2","3","D","3"
"5234",665,"N",1,"CONT","13w",37.71866826,153,2,0,0,NA,NA,1,18.0172314828382,21.8535305728335,"3","3","D","3"
"5235",666,"N",1,"CONT","13w",8.042477193,156.5,1,1,1,NA,NA,1,10.8367558914087,18.5928338636219,"2","3","D","3"
"5236",667,"N",1,"CONT","13w",36.31681108,195,1,1,1,NA,NA,1,19.2914731467198,24.2449170997828,"3","3","D","3"
"5237",668,"N",1,"CONT","13w",25.07187287,164.5,3,NA,NA,NA,NA,1,16.1057574184125,7.08985258787135,"2","1","D","3"
"5238",669,"N",1,"CONT","13w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","D","3"
"5239",670,"N",1,"CONT","13w",89.07970261,83.4,4,0,0,NA,NA,1,19.6024465975239,NA,"3","1","D","3"
"5240",671,"N",1,"CONT","13w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","D","3"
"5241",672,"N",1,"LMH","13w",25.60720026,195.6,1,2,1,1,1,1,17.1850475214524,20.1103453780302,"2","3","D","3"
"5242",673,"N",1,"LMH","13w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","D","3"
"5243",674,"N",1,"LMH","13w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","D","3"
"5244",675,"N",1,"LMH","13w",40.03928421,219.3,NA,NA,NA,0,0,NA,20.727220515127,20.9184910033887,"3","3","D","3"
"5245",676,"N",1,"LMH","13w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","D","3"
"5246",677,"N",1,"LMH","13w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","D","3"
"5247",678,"N",1,"LMH","13w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","D","3"
"5248",679,"N",1,"LMH","13w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","D","3"
"5249",680,"N",1,"LMH","13w",93.14201753,183.2,NA,NA,NA,0,0,NA,25.8744937700697,22.0718960408546,"3","3","D","3"
"5250",681,"N",1,"LMH","13w",47.90622491,180.1,1,0,0,3,1,1,20.6061749214241,19.5887251649726,"3","3","D","3"
"5251",682,"N",1,"LMH","13w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","D","3"
"5252",683,"N",1,"LMH","13w",48.27496935,217.2,NA,NA,NA,0,0,NA,21.9920856612646,23.0749627963762,"3","3","D","3"
"5253",684,"N",1,"LMH","13w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","D","3"
"5254",685,"N",1,"LMH","13w",79.48512157,257.1,1,1,1,0,0,1,27.4800699858517,27.7574030145397,"3","3","D","3"
"5255",686,"N",1,"LMH","13w",NA,NA,NA,NA,NA,0,0,1,NA,1.12719596930837,"1","1","D","3"
"5256",687,"N",1,"LMH","13w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","D","3"
"5257",688,"N",1,"LMH","13w",138.3030402,194.3,NA,NA,NA,0,0,NA,30.1105023645592,30.0650857433662,"3","3","D","3"
"5258",689,"N",1,"LMH","13w",53.84564145,147.1,NA,NA,NA,0,0,NA,20.0261481672757,27.9060148541033,"3","3","D","3"
"5259",690,"N",1,"LMH","13w",48.27496935,129.2,1,0,0,0,0,1,18.4906010376267,20.3201873078457,"3","3","D","3"
"5260",691,"N",1,"LMH","13w",13.92047559,68.5,NA,NA,NA,NA,NA,NA,9.87758178770135,NA,"2","1","D","3"
"5261",692,"N",1,"LMH","13w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","D","3"
"5262",693,"N",1,"LMH","13w",31.27149181,215.3,NA,NA,NA,0,0,NA,18.9686977104104,24.4196028140809,"3","3","D","3"
"5263",694,"N",1,"LMH","13w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","D","3"
"5264",695,"N",1,"LMH","13w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","D","3"
"5265",696,"N",1,"LMH","13w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","D","3"
"5266",697,"N",1,"LMH","13w",78.69697451,162.3,1,0,0,0,0,1,23.4895934778825,30.6867688892302,"3","3","D","3"
"5267",698,"N",1,"LMH","13w",47.53889419,134.2,1,0,0,0,0,1,18.6306688021753,22.1793251414936,"3","3","D","3"
"5268",699,"N",1,"LMH","13w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","D","3"
"5269",700,"N",1,"LMH","13w",NA,NA,NA,NA,NA,0,0,NA,NA,10.270522702703,"1","2","D","3"
"5270",701,"N",1,"LMH","13w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","D","3"
"5271",702,"N",1,"LMH","13w",NA,NA,NA,NA,NA,0,0,NA,NA,2.44503413158579,"1","1","D","3"
"5272",703,"N",1,"LMH","13w",NA,NA,NA,NA,NA,0,0,NA,NA,15.5204310083206,"1","2","D","3"
"5273",704,"N",1,"LMH","13w",11.76282975,121.2,1,0,0,0,0,1,11.2970209204924,14.2001784129357,"2","2","D","3"
"5274",705,"N",1,"LMH","13w",NA,NA,NA,NA,NA,0,0,NA,NA,2.74865063823189,"1","1","D","3"
"5275",706,"N",1,"LMH","13w",NA,NA,NA,NA,NA,0,0,NA,NA,11.8224683577563,"1","2","D","3"
"5276",707,"N",1,"LMH","13w",NA,NA,NA,NA,NA,0,0,NA,NA,12.1031668362908,"1","2","D","3"
"5277",708,"N",1,"LMH","13w",NA,NA,NA,NA,NA,0,0,NA,NA,8.87023159284515,"1","2","D","3"
"5278",709,"N",1,"LMH","13w",61.41106779,153.6,3,2,1,0,0,1,21.2289288503333,22.3979671186762,"3","3","D","3"
"5279",710,"N",1,"LMH","13w",6.157521601,39.1,1,0,0,0,0,1,6.2386199111162,3.52845859895142,"1","1","D","3"
"5280",711,"N",1,"LMH","13w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","D","3"
"5281",712,"N",1,"LMH","13w",50.89576448,143.1,2,1,1,0,0,1,19.4729309178449,20.8592280776163,"3","3","D","3"
"5282",713,"N",1,"LMH","13w",NA,NA,NA,NA,NA,0,0,NA,NA,10.9509659874664,"1","2","D","3"
"5283",714,"N",1,"LMH","13w",NA,NA,NA,NA,NA,0,0,NA,NA,7.17773548778741,"1","1","D","3"
"5284",715,"N",1,"LMH","13w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","D","3"
"5285",716,"N",1,"LMH","13w",29.99624082,318.8,1,NA,NA,NA,NA,1,21.3262047126116,27.4072452389014,"3","3","D","3"
"5286",717,"N",1,"LMH","13w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","D","3"
"5287",718,"N",1,"LMH","13w",326.8512997,170.1,NA,NA,NA,NA,NA,NA,38.382279241911,NA,"3","1","D","3"
"5288",719,"N",1,"LMH","13w",NA,NA,NA,NA,NA,0,0,1,NA,43.1228101803182,"1","3","D","3"
"5289",720,"N",1,"LMH","13w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","D","3"
"5290",721,"N",1,"LMH","13w",NA,NA,NA,NA,NA,0,0,NA,NA,56.2334672595735,"1","3","D","3"
"5291",722,"N",1,"LMH","13w",NA,NA,NA,NA,NA,0,0,NA,NA,40.8117774274565,"1","3","D","3"
"5292",723,"N",1,"LMH","13w",NA,NA,NA,NA,NA,0,0,NA,NA,33.6256199039684,"1","3","D","3"
"5293",724,"N",1,"LMH","13w",104.0496272,NA,1,NA,NA,NA,NA,1,NA,NA,"1","1","D","3"
"5294",725,"N",1,"LMH","13w",64.46830869,216.3,1,0,0,0,0,1,24.1882194552487,25.153174233558,"3","3","D","3"
"5295",726,"N",1,"LMH","13w",10.29217169,89.6,1,0,0,0,0,1,9.76787156712299,10.4391601333482,"2","2","D","3"
"5296",727,"N",1,"LMH","13w",3.332915646,294.3,1,NA,NA,0,0,1,9.97118878818016,23.8419434699653,"2","3","D","3"
"5297",728,"N",1,"LMH","13w",NA,NA,NA,NA,NA,0,0,NA,NA,5.54443298758142,"1","1","D","3"
"5298",729,"N",1,"LMH","13w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","D","3"
"5299",730,"N",1,"LMH","13w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","D","3"
"5300",731,"N",1,"LMH","13w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","D","3"
"5301",732,"N",1,"LMH","13w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","D","3"
"5302",733,"N",1,"LMH","13w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","D","3"
"5303",734,"N",1,"MEGA","13w",70.88218425,108.1,NA,NA,NA,0,0,NA,19.8056844218125,19.9696789480356,"3","3","D","3"
"5304",735,"N",1,"MEGA","13w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","D","3"
"5305",736,"N",1,"MEGA","13w",6.245800355,71.6,1,0,0,0,0,1,7.67125851624824,8.4166212243717,"1","1","D","3"
"5306",737,"N",1,"MEGA","13w",31.969161,80.2,1,0,0,0,0,1,13.7422880104664,22.7023972357003,"2","3","D","3"
"5307",738,"N",1,"MEGA","13w",1.130973355,24.3,1,0,0,0,0,1,3.02292938601107,5.16630934808415,"1","1","D","3"
"5308",739,"N",1,"MEGA","13w",93.31315579,333.2,1,0,0,NA,NA,1,31.6129555157577,35.7720054071944,"3","3","D","3"
"5309",740,"N",1,"MEGA","13w",39.81528865,14.5,1,0,0,0,0,1,8.35403022996404,17.0029096016744,"1","2","D","3"
"5310",741,"N",1,"MEGA","13w",55.68190235,184.2,NA,NA,NA,0,0,NA,21.8307556565736,20.7956523774511,"3","3","D","3"
"5311",742,"N",1,"MEGA","13w",40.03928421,104.2,1,1,1,0,0,1,16.1677969563971,17.8800516433192,"2","3","D","3"
"5312",743,"N",1,"MEGA","13w",18.32247521,119.3,NA,NA,NA,0,0,NA,13.0295573155759,12.8385453479469,"2","2","D","3"
"5313",744,"N",1,"MEGA","13w",44.4145803,89.2,NA,NA,NA,0,0,NA,15.8910062411796,14.4336748363429,"2","2","D","3"
"5314",745,"N",1,"MEGA","13w",65.75549774,202.1,1,1,1,1,1,1,23.8026322587366,29.1322079568378,"3","3","D","3"
"5315",746,"N",1,"MEGA","13w",6.881344548,99.1,1,0,0,0,0,1,8.83167383056018,8.83536025010146,"2","2","D","3"
"5316",747,"N",1,"MEGA","13w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","D","3"
"5317",748,"N",1,"MEGA","13w",11.70211848,164.8,1,0,0,0,0,1,12.4958936884161,16.7147550241681,"2","2","D","3"
"5318",749,"N",1,"MEGA","13w",80.11846665,250.1,1,14,1,12,1,1,27.3002253497958,28.2781094956242,"3","3","D","3"
"5319",750,"N",1,"MEGA","13w",40.82821667,227.3,1,9,1,3,1,1,21.1137363279505,21.5497668254541,"3","3","D","3"
"5320",751,"N",1,"MEGA","13w",22.48005893,105.6,1,0,0,1,1,1,13.3934890104145,19.534970893274,"2","3","D","3"
"5321",752,"N",1,"MEGA","13w",35.78470382,45.5,1,0,0,0,0,NA,11.8093266835733,17.809448071049,"2","3","D","3"
"5322",753,"N",1,"MEGA","13w",6.026281568,56.2,1,0,0,0,0,1,6.99142868264237,7.89912007542981,"1","1","D","3"
"5323",754,"N",1,"MEGA","13w",4.154756284,49.9,1,0,0,0,0,1,5.93484690190756,8.73802314092107,"1","2","D","3"
"5324",755,"N",1,"MEGA","13w",6.605198554,77.6,1,0,0,0,0,1,8.02871393236681,9.70992564893563,"1","2","D","3"
"5325",756,"N",1,"MEGA","13w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","D","3"
"5326",757,"N",1,"MEGA","13w",15.48302523,66.1,1,2,1,0,0,1,10.1135589722864,16.9920651486719,"2","2","D","3"
"5327",758,"N",1,"MEGA","13w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","D","3"
"5328",759,"N",1,"MEGA","13w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","D","3"
"5329",760,"N",1,"MEGA","13w",11.58116716,94.1,1,1,1,2,1,1,10.3279224058809,13.6109716682857,"2","2","D","3"
"5330",761,"N",1,"MEGA","13w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","D","3"
"5331",762,"N",1,"MEGA","13w",2.164243179,17.7,1,0,0,0,0,1,3.37734869926689,7.01779871229505,"1","1","D","3"
"5332",763,"N",1,"MEGA","13w",1.606060704,14.9,1,0,0,0,0,1,2.88642455235754,3.12187803067004,"1","1","D","3"
"5333",764,"N",1,"MEGA","13w",0.693977817,8.1,1,0,0,0,0,1,1.77963135320813,3.18354907765889,"1","1","D","3"
"5334",765,"N",1,"MEGA","13w",0.849486654,12.1,1,0,0,0,0,1,2.17688556309874,4.54918623434665,"1","1","D","3"
"5335",766,"N",1,"MEGA","13w",22.48005893,141.2,1,0,0,0,0,1,14.7575984342243,19.222865738665,"2","3","D","3"
"5336",767,"N",1,"MEGA","13w",1.168986626,14.5,1,0,0,0,0,1,2.57252407805039,5.5325737876194,"1","1","D","3"
"5337",768,"N",1,"MEGA","13w",1.720336137,13.2,1,0,0,0,0,1,2.83636086006694,5.78270198977445,"1","1","D","3"
"5338",769,"N",1,"MEGA","13w",45.65935785,153.5,2,0,0,0,0,1,19.2247938426105,28.6922479895524,"3","3","D","3"
"5339",770,"N",1,"MEGA","13w",68.66147094,184.8,1,0,0,0,0,1,23.4379809546365,27.6032188379011,"3","3","D","3"
"5340",771,"N",1,"MEGA","13w",117.2822511,275.5,1,0,0,NA,NA,1,32.0215527280672,31.9747175341125,"3","3","D","3"
"5341",772,"N",1,"MESO","13w",657.3349873,350.2,1,0,0,NA,1,1,61.6781892831952,52.9408239239934,"3","3","D","3"
"5342",773,"N",1,"MESO","13w",190.1555768,219.1,NA,NA,NA,NA,NA,NA,34.8576797829978,NA,"3","1","D","3"
"5343",774,"N",1,"MESO","13w",NA,NA,NA,NA,NA,0,0,NA,NA,7.29016695953315,"1","1","D","3"
"5344",775,"N",1,"MESO","13w",NA,NA,NA,NA,NA,28,1,NA,NA,26.6273881641742,"1","3","D","3"
"5345",776,"N",1,"MESO","13w",NA,NA,NA,NA,NA,NA,1,NA,NA,30.5974152385754,"1","3","D","3"
"5346",777,"N",1,"MESO","13w",NA,NA,NA,NA,NA,NA,1,NA,NA,31.0002703431654,"1","3","D","3"
"5347",778,"N",1,"MESO","13w",NA,NA,NA,NA,NA,NA,1,NA,NA,30.850324936289,"1","3","D","3"
"5348",779,"N",1,"MESO","13w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","D","3"
"5349",780,"N",1,"MESO","13w",294.3747715,427.1,1,23,1,NA,1,1,50.4009403353349,47.8142119508581,"3","3","D","3"
"5350",781,"N",1,"MESO","13w",110.2875736,400,1,NA,NA,NA,1,1,35.5295456689969,29.0337318002368,"3","3","D","3"
"5351",782,"N",1,"MESO","13w",708.7445593,350.2,1,19,1,7,1,1,63.2483891641922,37.3475712347177,"3","3","D","3"
"5352",783,"N",1,"MESO","13w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","D","3"
"5353",784,"N",1,"MESO","13w",476.4515071,NA,NA,NA,NA,0,0,1,NA,60.753086942268,"1","3","D","3"
"5354",785,"N",1,"MESO","13w",366.4353671,272.5,NA,NA,NA,NA,NA,NA,46.6693374652427,NA,"3","1","D","3"
